Fecha sistema,Metodología,Cobertura geográfica,Fecha (Mes año),Tasa de ocupación (%),Tasa de desempleo (%)
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-10-31 00:00:00,59.209078324,9.896273451
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-11-30 00:00:00,59.531394055,9.10826477
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-12-31 00:00:00,58.82112395,10.821686629
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-01-31 00:00:00,55.967795268,14.497495667
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-02-28 00:00:00,57.67606628,11.506157133
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-03-31 00:00:00,59.779289356,10.469065397
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-04-30 00:00:00,58.632507733,11.091059697
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-05-31 00:00:00,58.303194326,11.217855537
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-06-30 00:00:00,60.686307581,8.835759169
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-07-31 00:00:00,60.499312942,9.787591912
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-08-31 00:00:00,60.032551644,9.582054291
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-09-30 00:00:00,60.226020003,9.635426837
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-10-31 00:00:00,60.747435335,8.954815652
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-11-30 00:00:00,61.434382634,8.655487808
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2023-12-31 00:00:00,59.477492568126,10.2388036999059
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-01-31 00:00:00,57.7370299312414,12.3784879002985
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-02-29 00:00:00,58.7557173298314,11.6219405156173
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-03-31 00:00:00,59.8711540625562,10.756648488382
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-04-30 00:00:00,59.6853268421592,10.3467324787708
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-05-31 00:00:00,60.1557574973753,10.307034051463
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-06-30 00:00:00,60.1234317850792,10.1975285981347
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-07-31 00:00:00,60.1196188656861,10.2094013446453
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-08-31 00:00:00,60.5080662035667,10.0000872099323
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-09-30 00:00:00,60.135674380873,9.1577314789862
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-10-31 00:00:00,60.3845715559678,9.47329300606562
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-11-30 00:00:00,61.3768934856661,8.0252090733158
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2024-12-31 00:00:00,60.0680106721006,9.01114918448316
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-01-31 00:00:00,58.3601417714771,11.1088656275312
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-02-28 00:00:00,60.2852672192586,9.78443189697566
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-03-31 00:00:00,61.0933225262972,9.32862985381626
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-04-30 00:00:00,60.1090261198677,8.74296266256898
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-05-31 00:00:00,60.6049312457565,8.97663557736792
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-06-30 00:00:00,60.9008155776166,8.3476898729384
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-07-31 00:00:00,61.3494431754405,8.44001438128608
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-08-31 00:00:00,61.5383188422084,7.79425615991387
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-09-30 00:00:00,60.9804059802206,8.13890172912747
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-10-31 00:00:00,62.2295664424219,8.02615516797905
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-11-30 00:00:00,62.4552159710546,7.26777606471388
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2025-12-31 00:00:00,61.5361830652672,7.79497190257662
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-01-31 00:00:00,58.374448217597,10.6174011089161
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-02-28 00:00:00,60.2748523862854,9.21305956737156
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-03-31 00:00:00,60.8133528787551,9.35994080739231
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-04-30 00:00:00,60.7231061890749,8.7986313689969
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-05-31 00:00:00,60.630096799136,8.5129660533787
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-06-30 00:00:00,60.6133601052389,7.99812696992507
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2026-07-31 00:00:00,60.995801574931,8.54951430480388
