Fecha sistema,Fecha (DD/MM/AAAA),Nombre del índice,Índice,Variación absoluta,Variación porcentual
08/09/2026 12:56:07,2018-08-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1520.03,-4.93,-0.3233
08/09/2026 12:56:07,2018-08-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1523.72,3.69,0.2428
08/09/2026 12:56:07,2018-08-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1520.61,-3.11,-0.2041
08/09/2026 12:56:07,2018-08-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1525.29,4.68,0.3078
08/09/2026 12:56:07,2018-08-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1528.58,3.29,0.2157
08/09/2026 12:56:07,2018-08-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1533.2,4.62,0.3022
08/09/2026 12:56:07,2018-08-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1536.09,2.89,0.1885
08/09/2026 12:56:07,2018-08-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1534.56,-1.53,-0.0996
08/09/2026 12:56:07,2018-08-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1538.7,4.14,0.2698
08/09/2026 12:56:07,2018-08-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1544.32,5.62,0.3652
08/09/2026 12:56:07,2018-08-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1548.27,3.95,0.2558
08/09/2026 12:56:07,2018-08-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1543.68,-4.59,-0.2965
08/09/2026 12:56:07,2018-08-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1540.61,-3.07,-0.1989
08/09/2026 12:56:07,2018-08-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1542.77,2.16,0.1402
08/09/2026 12:56:07,2018-09-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1536.16,-6.61,-0.4285
08/09/2026 12:56:07,2018-09-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1530.34,-5.82,-0.3789
08/09/2026 12:56:07,2018-09-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1508.94,-21.4,-1.3984
08/09/2026 12:56:07,2018-09-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1485.16,-23.78,-1.5759
08/09/2026 12:56:07,2018-09-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1475.9,-9.26,-0.6235
08/09/2026 12:56:07,2018-09-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1471.81,-4.09,-0.2771
08/09/2026 12:56:07,2018-09-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1480.57,8.76,0.5952
08/09/2026 12:56:07,2018-09-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1510.38,29.81,2.0134
08/09/2026 12:56:07,2018-09-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1501.31,-9.07,-0.6005
08/09/2026 12:56:07,2018-09-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1498.21,-3.1,-0.2065
08/09/2026 12:56:07,2018-09-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1495.4,-2.81,-0.1876
08/09/2026 12:56:07,2018-09-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1509.65,14.25,0.9529
08/09/2026 12:56:07,2018-09-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1505.63,-4.02,-0.2663
08/09/2026 12:56:07,2018-09-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1485.86,-19.77,-1.3131
08/09/2026 12:56:07,2018-09-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1482.99,-2.87,-0.1932
08/09/2026 12:56:07,2018-09-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1492.33,9.34,0.6298
08/09/2026 12:56:07,2018-09-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1488.6,-3.73,-0.2499
08/09/2026 12:56:07,2018-09-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1487.07,-1.53,-0.1028
08/09/2026 12:56:07,2018-09-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1498.14,11.07,0.7444
08/09/2026 12:56:07,2018-09-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1506.07,7.93,0.5293
08/09/2026 12:56:07,2018-10-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1512.97,6.9,0.4581
08/09/2026 12:56:07,2018-10-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1511.94,-1.03,-0.0681
08/09/2026 12:56:07,2018-10-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1524.86,12.92,0.8545
08/09/2026 12:56:07,2018-10-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1517.36,-7.5,-0.4918
08/09/2026 12:56:07,2018-10-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1494.99,-22.37,-1.4743
08/09/2026 12:56:07,2018-10-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1485.16,-9.83,-0.6575
08/09/2026 12:56:07,2018-10-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1497.55,12.39,0.8343
08/09/2026 12:56:07,2018-10-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1479.75,-17.8,-1.1886
08/09/2026 12:56:07,2018-10-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1459.97,-19.78,-1.3367
08/09/2026 12:56:07,2018-10-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1462.71,2.74,0.1877
08/09/2026 12:56:07,2018-10-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1479.01,16.3,1.1144
08/09/2026 12:56:07,2018-10-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1476.33,-2.68,-0.1812
08/09/2026 12:56:07,2018-10-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1461.26,-15.07,-1.0208
08/09/2026 12:56:07,2018-10-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1452.38,-8.88,-0.6077
08/09/2026 12:56:07,2018-10-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1440.38,-12,-0.8262
08/09/2026 12:56:07,2018-10-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1433.9,-6.48,-0.4499
08/09/2026 12:56:07,2018-10-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1411.99,-21.91,-1.528
08/09/2026 12:56:07,2018-10-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1395.49,-16.5,-1.1686
08/09/2026 12:56:07,2018-10-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1397.17,1.68,0.1204
08/09/2026 12:56:07,2018-10-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1392.46,-4.71,-0.3371
08/09/2026 12:56:07,2018-10-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1394.92,2.46,0.1767
08/09/2026 12:56:07,2018-10-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1392.18,-2.74,-0.1964
08/09/2026 12:56:07,2018-11-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1383.02,-9.16,-0.658
08/09/2026 12:56:07,2018-11-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1390.97,7.95,0.5748
08/09/2026 12:56:07,2018-11-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1401.69,10.72,0.7707
08/09/2026 12:56:07,2018-11-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1423.2,21.51,1.5346
08/09/2026 12:56:07,2018-11-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1424.96,1.76,0.1237
08/09/2026 12:56:07,2018-11-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1419.91,-5.05,-0.3544
08/09/2026 12:56:07,2018-11-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1387.37,-32.54,-2.2917
08/09/2026 12:56:07,2018-11-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1401.51,14.14,1.0192
08/09/2026 12:56:07,2018-11-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1426.96,25.45,1.8159
08/09/2026 12:56:07,2018-11-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1436.9,9.94,0.6966
08/09/2026 12:56:07,2018-11-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1423.09,-13.81,-0.9611
08/09/2026 12:56:07,2018-11-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1389.24,-33.85,-2.3786
08/09/2026 12:56:07,2018-11-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1390.19,0.95,0.0684
08/09/2026 12:56:07,2018-11-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1388.3,-1.89,-0.136
08/09/2026 12:56:07,2018-11-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1370.91,-17.39,-1.2526
08/09/2026 12:56:07,2018-11-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1393.78,22.87,1.6682
08/09/2026 12:56:07,2018-11-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1383.27,-10.51,-0.7541
08/09/2026 12:56:07,2018-11-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1385.13,1.86,0.1345
08/09/2026 12:56:07,2018-11-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1386.8,1.67,0.1206
08/09/2026 12:56:07,2018-11-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1379.24,-7.56,-0.5451
08/09/2026 12:56:07,2018-12-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1405.61,26.37,1.9119
08/09/2026 12:56:07,2018-12-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1399.71,-5.9,-0.4197
08/09/2026 12:56:07,2018-12-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1408.41,8.7,0.6216
08/09/2026 12:56:07,2018-12-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1390,-18.41,-1.3071
08/09/2026 12:56:07,2018-12-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1382.45,-7.55,-0.5432
08/09/2026 12:56:07,2018-12-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1377.03,-5.42,-0.3921
08/09/2026 12:56:07,2018-12-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1373.35,-3.68,-0.2672
08/09/2026 12:56:07,2018-12-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1374.29,0.94,0.0684
08/09/2026 12:56:07,2018-12-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1365.35,-8.94,-0.6505
08/09/2026 12:56:07,2018-12-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1359.31,-6.04,-0.4424
08/09/2026 12:56:07,2018-12-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1335.64,-23.67,-1.7413
08/09/2026 12:56:07,2018-12-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1336.14,0.5,0.0374
08/09/2026 12:56:07,2018-12-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1332.35,-3.79,-0.2837
08/09/2026 12:56:07,2018-12-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1298.37,-33.98,-2.5504
08/09/2026 12:56:07,2018-12-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1301.86,3.49,0.2688
08/09/2026 12:56:07,2018-12-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1301.6,-0.26,-0.02
08/09/2026 12:56:07,2018-12-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1329.15,27.55,2.1166
08/09/2026 12:56:07,2018-12-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1324.99,-4.16,-0.313
08/09/2026 12:56:07,2018-12-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1325.93,0.94,0.0709
08/09/2026 12:56:07,2019-01-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1332.8,6.87,0.5181
08/09/2026 12:56:07,2019-01-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1348.53,15.73,1.1802
08/09/2026 12:56:07,2019-01-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1356.75,8.22,0.6096
08/09/2026 12:56:07,2019-01-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1368.24,11.49,0.8469
08/09/2026 12:56:07,2019-01-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1377.61,9.37,0.6848
08/09/2026 12:56:07,2019-01-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1384.07,6.46,0.4689
08/09/2026 12:56:07,2019-01-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1388.38,4.31,0.3114
08/09/2026 12:56:07,2019-01-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1393.2,4.82,0.3472
08/09/2026 12:56:07,2019-01-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1393.09,-0.11,-0.0079
08/09/2026 12:56:07,2019-01-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1391.34,-1.75,-0.1256
08/09/2026 12:56:07,2019-01-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1391.42,0.08,0.0057
08/09/2026 12:56:07,2019-01-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1392.95,1.53,0.11
08/09/2026 12:56:07,2019-01-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1398.94,5.99,0.43
08/09/2026 12:56:07,2019-01-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1403.94,5,0.3574
08/09/2026 12:56:07,2019-01-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1406.52,2.58,0.1838
08/09/2026 12:56:07,2019-01-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1416.76,10.24,0.728
08/09/2026 12:56:07,2019-01-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1425.47,8.71,0.6148
08/09/2026 12:56:07,2019-01-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1430.18,4.71,0.3304
08/09/2026 12:56:07,2019-01-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1437.45,7.27,0.5083
08/09/2026 12:56:07,2019-01-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1449.65,12.2,0.8487
08/09/2026 12:56:07,2019-01-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1447.01,-2.64,-0.1821
08/09/2026 12:56:07,2019-02-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1462.03,15.02,1.038
08/09/2026 12:56:07,2019-02-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1474.94,12.91,0.883
08/09/2026 12:56:07,2019-02-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1493.39,18.45,1.2509
08/09/2026 12:56:07,2019-02-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1488.9,-4.49,-0.3007
08/09/2026 12:56:07,2019-02-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1472.11,-16.79,-1.1277
08/09/2026 12:56:07,2019-02-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1468.77,-3.34,-0.2269
08/09/2026 12:56:07,2019-02-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1468.42,-0.35,-0.0238
08/09/2026 12:56:07,2019-02-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1473.73,5.31,0.3616
08/09/2026 12:56:07,2019-02-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1472.57,-1.16,-0.0787
08/09/2026 12:56:07,2019-02-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1476.79,4.22,0.2866
08/09/2026 12:56:07,2019-02-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1488.84,12.05,0.816
08/09/2026 12:56:07,2019-02-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1482.69,-6.15,-0.4131
08/09/2026 12:56:07,2019-02-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1477.76,-4.93,-0.3325
08/09/2026 12:56:07,2019-02-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1478.64,0.88,0.0595
08/09/2026 12:56:07,2019-02-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1478.49,-0.15,-0.0101
08/09/2026 12:56:07,2019-02-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1491.74,13.25,0.8962
08/09/2026 12:56:07,2019-02-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1509.88,18.14,1.216
08/09/2026 12:56:07,2019-02-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1519.95,10.07,0.6669
08/09/2026 12:56:07,2019-02-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1516.64,-3.31,-0.2178
08/09/2026 12:56:07,2019-02-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1508.27,-8.37,-0.5519
08/09/2026 12:56:07,2019-03-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1515.35,7.08,0.4694
08/09/2026 12:56:07,2019-03-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1517,1.65,0.1089
08/09/2026 12:56:07,2019-03-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1518.21,1.21,0.0798
08/09/2026 12:56:07,2019-03-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1532.06,13.85,0.9123
08/09/2026 12:56:07,2019-03-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1517.84,-14.22,-0.9282
08/09/2026 12:56:07,2019-03-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1503.01,-14.83,-0.977
08/09/2026 12:56:07,2019-03-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1525.79,22.78,1.5156
08/09/2026 12:56:07,2019-03-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1533.35,7.56,0.4955
08/09/2026 12:56:07,2019-03-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1560.4,27.05,1.7641
08/09/2026 12:56:07,2019-03-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1575.11,14.71,0.9427
08/09/2026 12:56:07,2019-03-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1579.72,4.61,0.2927
08/09/2026 12:56:07,2019-03-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1606.37,26.65,1.687
08/09/2026 12:56:07,2019-03-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1613.71,7.34,0.4569
08/09/2026 12:56:07,2019-03-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1628.22,14.51,0.8992
08/09/2026 12:56:07,2019-03-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1631.3,3.08,0.1892
08/09/2026 12:56:07,2019-03-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1597.19,-34.11,-2.091
08/09/2026 12:56:07,2019-03-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1607.03,9.84,0.6161
08/09/2026 12:56:07,2019-03-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1572.68,-34.35,-2.1375
08/09/2026 12:56:07,2019-03-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1569.91,-2.77,-0.1761
08/09/2026 12:56:07,2019-03-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1587.74,17.83,1.1357
08/09/2026 12:56:07,2019-04-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1581.9,-5.84,-0.3678
08/09/2026 12:56:07,2019-04-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1579.51,-2.39,-0.1511
08/09/2026 12:56:07,2019-04-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1590.64,11.13,0.7046
08/09/2026 12:56:07,2019-04-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1590.15,-0.49,-0.0308
08/09/2026 12:56:07,2019-04-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1599.83,9.68,0.6087
08/09/2026 12:56:07,2019-04-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1616.35,16.52,1.0326
08/09/2026 12:56:07,2019-04-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1621.4,5.05,0.3124
08/09/2026 12:56:07,2019-04-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1625.21,3.81,0.235
08/09/2026 12:56:07,2019-04-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1611.6,-13.61,-0.8374
08/09/2026 12:56:07,2019-04-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1604.97,-6.63,-0.4114
08/09/2026 12:56:07,2019-04-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1572.75,-32.22,-2.0075
08/09/2026 12:56:07,2019-04-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1581.43,8.68,0.5519
08/09/2026 12:56:07,2019-04-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1574.31,-7.12,-0.4502
08/09/2026 12:56:07,2019-04-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1591.18,16.87,1.0716
08/09/2026 12:56:07,2019-04-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1595.02,3.84,0.2413
08/09/2026 12:56:07,2019-04-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1600.17,5.15,0.3229
08/09/2026 12:56:07,2019-04-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1599.81,-0.36,-0.0225
08/09/2026 12:56:07,2019-04-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1597.75,-2.06,-0.1288
08/09/2026 12:56:07,2019-04-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1590.38,-7.37,-0.4613
08/09/2026 12:56:07,2019-04-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1573.64,-16.74,-1.0526
08/09/2026 12:56:07,2019-05-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1562.02,-11.62,-0.7384
08/09/2026 12:56:07,2019-05-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1555.38,-6.64,-0.4251
08/09/2026 12:56:07,2019-05-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1549.16,-6.22,-0.3999
08/09/2026 12:56:07,2019-05-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1535.26,-13.9,-0.8973
08/09/2026 12:56:07,2019-05-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1539.31,4.05,0.2638
08/09/2026 12:56:07,2019-05-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1542.57,3.26,0.2118
08/09/2026 12:56:07,2019-05-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1550.38,7.81,0.5063
08/09/2026 12:56:07,2019-05-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1515.81,-34.57,-2.2298
08/09/2026 12:56:07,2019-05-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1509.11,-6.7,-0.442
08/09/2026 12:56:07,2019-05-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1501.55,-7.56,-0.501
08/09/2026 12:56:07,2019-05-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1503.06,1.51,0.1006
08/09/2026 12:56:07,2019-05-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1500.05,-3.01,-0.2003
08/09/2026 12:56:07,2019-05-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1482.74,-17.31,-1.154
08/09/2026 12:56:07,2019-05-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1493.41,10.67,0.7196
08/09/2026 12:56:07,2019-05-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1489.43,-3.98,-0.2665
08/09/2026 12:56:07,2019-05-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1472.15,-17.28,-1.1602
08/09/2026 12:56:07,2019-05-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1489.41,17.26,1.1724
08/09/2026 12:56:07,2019-05-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1480.01,-9.4,-0.6311
08/09/2026 12:56:07,2019-05-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1463.38,-16.63,-1.1236
08/09/2026 12:56:07,2019-05-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1481.72,18.34,1.2533
08/09/2026 12:56:07,2019-05-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1487.06,5.34,0.3604
08/09/2026 12:56:07,2019-05-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1487,-0.06,-0.004
08/09/2026 12:56:07,2019-06-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1497.35,10.35,0.696
08/09/2026 12:56:07,2019-06-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1483.42,-13.93,-0.9303
08/09/2026 12:56:07,2019-06-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1489.99,6.57,0.4429
08/09/2026 12:56:07,2019-06-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1509.82,19.83,1.3309
08/09/2026 12:56:07,2019-06-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1499.16,-10.66,-0.706
08/09/2026 12:56:07,2019-06-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1519.97,20.81,1.3881
08/09/2026 12:56:07,2019-06-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1513.16,-6.81,-0.448
08/09/2026 12:56:07,2019-06-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1521.69,8.53,0.5637
08/09/2026 12:56:07,2019-06-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1526.36,4.67,0.3069
08/09/2026 12:56:07,2019-06-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1518.29,-8.07,-0.5287
08/09/2026 12:56:07,2019-06-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1537.81,19.52,1.2857
08/09/2026 12:56:07,2019-06-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1546.24,8.43,0.5482
08/09/2026 12:56:07,2019-06-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1554.67,8.43,0.5452
08/09/2026 12:56:07,2019-06-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1560.19,5.52,0.3551
08/09/2026 12:56:07,2019-06-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1557.86,-2.33,-0.1493
08/09/2026 12:56:07,2019-06-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1549.72,-8.14,-0.5225
08/09/2026 12:56:07,2019-06-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1547.69,-2.03,-0.131
08/09/2026 12:56:07,2019-06-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1548.98,1.29,0.0834
08/09/2026 12:56:07,2019-07-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1543.76,-5.22,-0.337
08/09/2026 12:56:07,2019-07-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1563.72,19.96,1.2929
08/09/2026 12:56:07,2019-07-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1565.96,2.24,0.1432
08/09/2026 12:56:07,2019-07-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1579.19,13.23,0.8448
08/09/2026 12:56:07,2019-07-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1581.08,1.89,0.1197
08/09/2026 12:56:07,2019-07-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1588.9,7.82,0.4946
